ΚΩΔ.,Ονομα,2002,2003,2004,2005,2006,2007,2008,2009,2010,20011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
1011,ΨΗΦΙΑΚΩΝ ΤΕΧΝΩΝ ΚΑΙ ΚΙΝΗΜΑΤΟΓΡΑΦΟΥ (ΨΑΧΝΑ ΕΥΒΟΙΑΣ),,,,,,,,,,,,,,,,,,10225,9400,9971,10510,10500
1061,ΔΑΣΟΛΟΓΙΑΣ ΚΑΙ ΔΙΑΧΕΙΡΙΣΗΣ ΦΥΣΙΚΟΥ ΠΕΡΙΒΑΛΛΟΝΤΟΣ (ΚΑΡΠΕΝΗΣΙ),,,,,,,,,,,,,,,,,,6417,6250,11406,9500,9500
1063,ΔΙΟΙΚΗΣΗΣ ΓΕΩΡΓΙΚΩΝ ΕΠΙΧΕΙΡΗΣΕΩΝ ΚΑΙ ΣΥΣΤΗΜΑΤΩΝ ΕΦΟΔΙΑΣΜΟΥ (ΘΗΒΑ),,,,,,,,,,,,,,,,,,5437,5600,7719,8430,8345
1064,ΠΕΡΙΦΕΡΕΙΑΚΗΣ ΚΑΙ ΟΙΚΟΝΟΜΙΚΗΣ ΑΝΑΠΤΥΞΗΣ (ΑΜΦΙΣΣΑ),,,,,,,,,,,,,,,,,,4308,4350,7260,6880,7180
1211,ΕΦΑΡΜΟΣΜΕΝΗΣ ΠΛΗΡΟΦΟΡΙΚΗΣ - ΕΠΙΣΤΗΜΗ ΚΑΙ ΤΕΧΝΟΛΟΓΙΑ ΥΠΟΛΟΓΙΣΤΩΝ (ΘΕΣΣΑΛΟΝΙΚΗ),,,,,,,,,,,,,,,,,,15755,16125,16606,16330,17095
1212,ΕΦΑΡΜΟΣΜΕΝΗΣ ΠΛΗΡΟΦΟΡΙΚΗΣ - ΠΛΗΡΟΦΟΡΙΑΚΑ ΣΥΣΤΗΜΑΤΑ (ΘΕΣΣΑΛΟΝΙΚΗ),,,,,,,,,,,,,,,,,,15606,15850,16230,16085,16900
1241,ΑΓΩΓΗΣ ΚΑΙ ΦΡΟΝΤΙΔΑΣ ΣΤΗΝ ΠΡΩΙΜΗ ΠΑΙΔΙΚΗ ΗΛΙΚΙΑ (ΙΩΑΝΝΙΝΑ),,,,,,,,,,,,,,,,,,11438,10475,10475,10650,11238
1242,ΓΕΩΠΟΝΙΑΣ (ΑΡΤΑ),,,,,,,,,,,,,,,,,,7971,5250,9005,9455,9330
1244,ΛΟΓΙΣΤΙΚΗΣ ΚΑΙ ΧΡΗΜΑΤΟΟΙΚΟΝΟΜΙΚΗΣ (ΠΡΕΒΕΖΑ),,,,,,,,,,,,,,,,,,5004,5075,7558,8375,8350
1245,ΛΟΓΟΘΕΡΑΠΕΙΑΣ (ΙΩΑΝΝΙΝΑ),,,,,,,,,,,,,,,,,,13788,10750,12198,12910,12425
1248,ΜΟΥΣΙΚΩΝ ΣΠΟΥΔΩΝ (ΑΡΤΑ),,,,,,,,,,,,,,,,,,10660,11240,11830,12150,11790
1249,ΝΟΣΗΛΕΥΤΙΚΗΣ (ΙΩΑΝΝΙΝΑ),,,,,,,,,,,,,,,,,,11645,8900,10209,11120,10520
1250,ΠΛΗΡΟΦΟΡΙΚΗΣ ΚΑΙ ΤΗΛΕΠΙΚΟΙΝΩΝΙΩΝ (ΑΡΤΑ),,,,,,,,,,,,,,,,,,7739,6950,8275,9039,9175
1251,ΨΥΧΟΛΟΓΙΑΣ (ΙΩΑΝΝΙΝΑ),,,,,,,,,,,,,,,,,,17120,17350,17431,16625,17215
1272,ΝΟΣΗΛΕΥΤΙΚΗΣ (ΠΑΤΡΑ),,,,,,,,,,,,,,,,,,12461,10050,11040,11500,11075
1273,ΦΥΣΙΚΟΘΕΡΑΠΕΙΑΣ (ΠΑΤΡΑ),,,,,,,,,,,,,,,,,,14410,12500,14070,14367,14594
1274,ΛΟΓΟΘΕΡΑΠΕΙΑΣ (ΠΑΤΡΑ),,,,,,,,,,,,,,,,,,14016,11575,13748,13556,12556
1276,ΑΛΙΕΙΑΣ ΚΑΙ ΥΔΑΤΟΚΑΛΛΙΕΡΓΕΙΩΝ (ΜΕΣΟΛΟΓΓΙ) (Μετονομασία του Τμήματος ΖΩΙΚΗΣ ΠΑΡΑΓΩΓΗΣ ΑΛΙΕΙΑΣ ΚΑΙ ΥΔΑΤΟΚΑΛΛΙΕΡΓΕΙΩΝ),,,,,,,,,,,,,,,,,,6241,1025,10353,9425,9181
1278,ΕΠΙΣΤΗΜΗΣ ΚΑΙ ΤΕΧΝΟΛΟΓΙΑΣ ΤΡΟΦΙΜΩΝ (ΑΓΡΙΝΙΟ),,,,,,,,,,,,,,,,,,10306,8100,9418,9490,9360
1280,ΕΠΙΣΤΗΜΗΣ ΦΥΤΙΚΗΣ ΠΑΡΑΓΩΓΗΣ (ΜΕΣΟΛΟΓΓΙ),,,,,,,,,,,,,,,,,,7103,1700,9709,9220,0
1282,ΔΙΟΙΚΗΤΙΚΗΣ ΕΠΙΣΤΗΜΗΣ ΚΑΙ ΤΕΧΝΟΛΟΓΙΑΣ (ΠΑΤΡΑ),,,,,,,,,,,,,,,,,,8303,9475,9592,10575,10755
1283,ΔΙΟΙΚΗΣΗΣ ΤΟΥΡΙΣΜΟΥ (ΠΑΤΡΑ),,,,,,,,,,,,,,,,,,8633,9250,9056,11985,11905
1284,ΙΣΤΟΡΙΑΣ - ΑΡΧΑΙΟΛΟΓΙΑΣ (ΠΑΤΡΑ),,,,,,,,,,,,,,,,,,9747,7800,8470,8820,9060
1286,ΕΠΙΣΤΗΜΩΝ ΤΗΣ ΕΚΠΑΙΔΕΥΣΗΣ ΚΑΙ ΚΟΙΝΩΝΙΚΗΣ ΕΡΓΑΣΙΑΣ (ΠΑΤΡΑ),,,,,,,,,,,,,,,,,,14525,14475,15103,13868,14344
1287,ΜΗΧΑΝΙΚΩΝ ΠΕΡΙΒΑΛΛΟΝΤΟΣ (ΑΓΡΙΝΙΟ),,,,,,,,,,,,,,,,,,5449,3475,10074,0,0
1301,ΚΟΙΝΩΝΙΚΗΣ ΕΡΓΑΣΙΑΣ (ΚΟΜΟΤΗΝΗ),,,,,,,,,,,,,,,,,,14506,15375,15764,14100,14860
1302,ΚΟΙΝΩΝΙΚΗΣ ΠΟΛΙΤΙΚΗΣ (ΚΟΜΟΤΗΝΗ),,,,,,,,,,,,,,,,,,11854,11575,11492,9975,11230
1391,ΩΚΕΑΝΟΓΡΑΦΙΑΣ ΚΑΙ ΘΑΛΑΣΣΙΩΝ ΒΙΟΕΠΙΣΤΗΜΩΝ (ΜΥΤΙΛΗΝΗ),,,,,,,,,,,,,,,,,,8230,6400,9048,9460,9075
1422,ΓΕΩΠΟΝΙΑΣ - ΑΓΡΟΤΕΧΝΟΛΟΓΙΑΣ (ΛΑΡΙΣΑ),,,,,,,,,,,,,,,,,,9662,7650,9004,9525,9500
1423,ΓΛΩΣΣΙΚΩΝ ΚΑΙ ΔΙΑΠΟΛΙΤΙΣΜΙΚΩΝ ΣΠΟΥΔΩΝ (ΒΟΛΟΣ),,,,,,,,,,,,,,,,,,12535,11700,10878,9940,10360
1424,ΔΑΣΟΛΟΓΙΑΣ ΕΠΙΣΤΗΜΩΝ ΞΥΛΟΥ ΚΑΙ ΣΧΕΔΙΑΣΜΟΥ (ΚΑΡΔΙΤΣΑ),,,,,,,,,,,,,,,,,,6658,4100,8879,9305,8665
1425,ΔΗΜΟΣΙΑΣ ΚΑΙ ΕΝΙΑΙΑΣ ΥΓΕΙΑΣ (ΚΑΡΔΙΤΣΑ),,,,,,,,,,,,,,,,,,10197,7975,9251,9875,9875
1426,ΔΙΑΙΤΟΛΟΓΙΑΣ ΚΑΙ ΔΙΑΤΡΟΦΟΛΟΓΙΑΣ (ΤΡΙΚΑΛΑ),,,,,,,,,,,,,,,,,,13383,11275,12535,12820,12135
1427,ΔΙΟΙΚΗΣΗΣ ΕΠΙΧΕΙΡΗΣΕΩΝ (ΛΑΡΙΣΑ),,,,,,,,,,,,,,,,,,7120,8100,7969,9145,9060
1428,ΕΠΙΣΤΗΜΗΣ ΖΩΙΚΗΣ ΠΑΡΑΓΩΓΗΣ (ΛΑΡΙΣΑ),,,,,,,,,,,,,,,,,,7369,4750,9136,9550,9475
1429,ΕΠΙΣΤΗΜΗΣ ΤΡΟΦΙΜΩΝ ΚΑΙ ΔΙΑΤΡΟΦΗΣ (ΚΑΡΔΙΤΣΑ),,,,,,,,,,,,,,,,,,11059,8375,8963,9750,9800
1430,ΛΟΓΙΣΤΙΚΗΣ ΚΑΙ ΧΡΗΜΑΤΟΟΙΚΟΝΟΜΙΚΗΣ (ΛΑΡΙΣΑ),,,,,,,,,,,,,,,,,,7142,8300,7993,8944,8909
1432,ΜΑΘΗΜΑΤΙΚΩΝ (ΛΑΜΙΑ),,,,,,,,,,,,,,,,,,9433,7200,9386,9895,9715
1433,ΝΟΣΗΛΕΥΤΙΚΗΣ (ΛΑΡΙΣΑ),,,,,,,,,,,,,,,,,,11524,8825,10086,10540,10060
1434,ΠΕΡΙΒΑΛΛΟΝΤΟΣ (ΛΑΡΙΣΑ),,,,,,,,,,,,,,,,,,7570,5250,9844,9800,9385
1435,ΠΟΛΙΤΙΣΜΟΥ ΚΑΙ ΔΗΜΙΟΥΡΓΙΚΩΝ ΜΕΣΩΝ ΚΑΙ ΒΙΟΜΗΧΑΝΙΩΝ (ΒΟΛΟΣ),,,,,,,,,,,,,,,,,,9972,9475,9513,9430,9620
1436,ΣΥΣΤΗΜΑΤΩΝ ΕΝΕΡΓΕΙΑΣ (ΛΑΡΙΣΑ),,,,,,,,,,,,,,,,,,5861,4700,11400,9450,9620
1437,ΦΥΣΙΚΗΣ (ΛΑΜΙΑ),,,,,,,,,,,,,,,,,,9876,8200,9329,9525,9925
1438,ΦΥΣΙΚΟΘΕΡΑΠΕΙΑΣ (ΛΑΜΙΑ),,,,,,,,,,,,,,,,,,14657,12875,14626,14160,13180
1439,ΨΗΦΙΑΚΩΝ ΣΥΣΤΗΜΑΤΩΝ (ΛΑΡΙΣΑ),,,,,,,,,,,,,,,,,,7508,7475,8806,9470,10080
1452,ΕΠΙΣΤΗΜΗΣ ΚΑΙ ΤΕΧΝΟΛΟΓΙΑΣ ΤΡΟΦΙΜΩΝ (ΑΡΓΟΣΤΟΛΙ),,,,,,,,,,,,,,,,,,9795,6700,9252,9385,9094
1453,ΠΕΡΙΒΑΛΛΟΝΤΟΣ (ΖΑΚΥΝΘΟΣ),,,,,,,,,,,,,,,,,,6738,9000,9429,9505,8440
1455,ΤΟΥΡΙΣΜΟΥ (ΚΕΡΚΥΡΑ),,,,,,,,,,,,,,,,,,6086,7160,8480,9610,9660
1456,ΨΗΦΙΑΚΩΝ ΜΕΣΩΝ ΚΑΙ ΕΠΙΚΟΙΝΩΝΙΑΣ (ΑΡΓΟΣΤΟΛΙ),,,,,,,,,,,,,,,,,,8645,7325,8473,8675,9030
1511,ΓΕΩΠΟΝΙΑΣ (ΚΑΛΑΜΑΤΑ),,,,,,,,,,,,,,,,,,87,6500,9225,9396,9220
1512,ΕΠΙΣΤΗΜΗΣ ΚΑΙ ΤΕΧΝΟΛΟΓΙΑΣ ΤΡΟΦΙΜΩΝ (ΚΑΛΑΜΑΤΑ),,,,,,,,,,,,,,,,,,11153,9125,9499,10040,9870
1513,ΛΟΓΙΣΤΙΚΗΣ ΚΑΙ ΧΡΗΜΑΤΟΟΙΚΟΝΟΜΙΚΗΣ (ΚΑΛΑΜΑΤΑ),,,,,,,,,,,,,,,,,,6473,7875,7540,9135,8450
1514,ΔΙΟΙΚΗΣΗΣ ΕΠΙΧΕΙΡΗΣΕΩΝ ΚΑΙ ΟΡΓΑΝΙΣΜΩΝ (ΚΑΛΑΜΑΤΑ),,,,,,,,,,,,,,,,,,5422,6225,7251,8990,8645
1515,ΛΟΓΟΘΕΡΑΠΕΙΑΣ (ΚΑΛΑΜΑΤΑ),,,,,,,,,,,,,,,,,,13254,10050,11195,12200,11800
1516,ΕΠΙΣΤΗΜΗΣ ΔΙΑΤΡΟΦΗΣ ΚΑΙ ΔΙΑΙΤΟΛΟΓΙΑΣ (ΚΑΛΑΜΑΤΑ),,,,,,,,,,,,,,,,,,12929,10775,11234,11850,11460
1517,ΠΑΡΑΣΤΑΤΙΚΩΝ ΚΑΙ ΨΗΦΙΑΚΩΝ ΤΕΧΝΩΝ (ΝΑΥΠΛΙΟ),,,,,,,,,,,,,,,,,,9132,7925,9228,9275,9300
1518,ΔΙΟΙΚΗΤΙΚΗΣ ΕΠΙΣΤΗΜΗΣ ΚΑΙ ΤΕΧΝΟΛΟΓΙΑΣ (ΤΡΙΠΟΛΗ),,,,,,,,,,,,,,,,,,5826,7675,8379,9425,9450
1519,ΨΗΦΙΑΚΩΝ ΣΥΣΤΗΜΑΤΩΝ (ΣΠΑΡΤΗ),,,,,,,,,,,,,,,,,,6572,6075,7299,8808,9080
1520,ΦΥΣΙΚΟΘΕΡΑΠΕΙΑΣ (ΣΠΑΡΤΗ),,,,,,,,,,,,,,,,,,13932,11850,13116,13290,13040
1522,ΗΛΕΚΤΡΟΛΟΓΩΝ ΜΗΧΑΝΙΚΩΝ ΚΑΙ ΜΗΧΑΝΙΚΩΝ ΥΠΟΛΟΓΙΣΤΩΝ (ΠΑΤΡΑ) - ΠΑΝ. ΠΕΛ/ΝΗΣΟΥ,,,,,,,,,,,,,,,,,,9762,9550,9753,10081,10476
1523,ΜΗΧΑΝΟΛΟΓΩΝ ΜΗΧΑΝΙΚΩΝ (ΠΑΤΡΑ) - ΠΑΝ. ΠΕΛ/ΝΗΣΟΥ,,,,,,,,,,,,,,,,,,10405,10575,10167,10450,10500
1524,ΠΟΛΙΤΙΚΩΝ ΜΗΧΑΝΙΚΩΝ (ΠΑΤΡΑ) - ΠΑΝ. ΠΕΛ/ΝΗΣΟΥ,,,,,,,,,,,,,,,,,,8242,8575,9403,9535,9903
1541,ΜΗΧΑΝΙΚΩΝ ΟΡΥΚΤΩΝ ΠΟΡΩΝ (ΚΟΖΑΝΗ),,,,,,,,,,,,,,,,,,5339,1350,9422,9975,9900
1542,ΜΗΧΑΝΙΚΩΝ ΣΧΕΔΙΑΣΗΣ ΠΡΟΪΟΝΤΩΝ ΚΑΙ ΣΥΣΤΗΜΑΤΩΝ (ΚΟΖΑΝΗ),,,,,,,,,,,,,,,,,,5921,5450,7141,8475,8675
1543,ΠΕΡΙΦΕΡΕΙΑΚΗΣ ΚΑΙ ΔΙΑΣΥΝΟΡΙΑΚΗΣ ΑΝΑΠΤΥΞΗΣ (ΚΟΖΑΝΗ),,,,,,,,,,,,,,,,,,4092,3950,8969,0,0
1544,ΔΙΟΙΚΗΤΙΚΗΣ ΕΠΙΣΤΗΜΗΣ ΚΑΙ ΤΕΧΝΟΛΟΓΙΑΣ (ΚΟΖΑΝΗ),,,,,,,,,,,,,,,,,,4490,4425,7598,8210,8070
1545,ΛΟΓΙΣΤΙΚΗΣ ΚΑΙ ΧΡΗΜΑΤΟΟΙΚΟΝΟΜΙΚΗΣ (ΚΟΖΑΝΗ),,,,,,,,,,,,,,,,,,5050,4975,7607,7800,7540
1546,ΟΡΓΑΝΩΣΗΣ ΚΑΙ ΔΙΟΙΚΗΣΗΣ ΕΠΙΧΕΙΡΗΣΕΩΝ (ΓΡΕΒΕΝΑ),,,,,,,,,,,,,,,,,,5534,4875,7401,8270,7750
1547,ΣΤΑΤΙΣΤΙΚΗΣ ΚΑΙ ΑΣΦΑΛΙΣΤΙΚΗΣ ΕΠΙΣΤΗΜΗΣ (ΓΡΕΒΕΝΑ),,,,,,,,,,,,,,,,,,4846,3950,7867,7740,7560
1548,ΟΙΚΟΝΟΜΙΚΩΝ ΕΠΙΣΤΗΜΩΝ (ΚΑΣΤΟΡΙΑ),,,,,,,,,,,,,,,,,,7870,7875,8029,8290,7915
1549,ΔΙΕΘΝΩΝ ΚΑΙ ΕΥΡΩΠΑΪΚΩΝ ΟΙΚΟΝΟΜΙΚΩΝ ΣΠΟΥΔΩΝ (ΚΟΖΑΝΗ),,,,,,,,,,,,,,,,,,5295,5150,7553,8375,8350
1550,ΨΥΧΟΛΟΓΙΑΣ (ΦΛΩΡΙΝΑ),,,,,,,,,,,,,,,,,,16641,16675,16776,15185,16260
1551,ΕΠΙΚΟΙΝΩΝΙΑΣ ΚΑΙ ΨΗΦΙΑΚΩΝ ΜΕΣΩΝ (ΚΑΣΤΟΡΙΑ),,,,,,,,,,,,,,,,,,9005,8225,9718,10420,11030
1552,ΓΕΩΠΟΝΙΑΣ (ΦΛΩΡΙΝΑ),,,,,,,,,,,,,,,,,,7977,5375,9222,9020,8990
1553,ΜΑΙΕΥΤΙΚΗΣ (ΠΤΟΛΕΜΑΪΔΑ),,,,,,,,,,,,,,,,,,12101,9275,10300,10364,10021
1554,ΠΛΗΡΟΦΟΡΙΚΗΣ (ΚΑΣΤΟΡΙΑ),,,,,,,,,,,,,,,,,,8233,7825,8555,9560,9220
1555,ΜΑΘΗΜΑΤΙΚΩΝ (ΚΑΣΤΟΡΙΑ),,,,,,,,,,,,,,,,,,9206,5675,9928,9500,9950
1558,ΕΡΓΟΘΕΡΑΠΕΙΑΣ (ΠΤΟΛΕΜΑΪΔΑ),,,,,,,,,,,,,,,,,,14505,11975,13034,13094,12653
1563,ΧΗΜΙΚΩΝ ΜΗΧΑΝΙΚΩΝ (ΚΟΖΑΝΗ),,,,,,,,,,,,,,,,,,14283,14625,15265,14195,14780
1564,ΗΛΕΚΤΡΟΛΟΓΩΝ ΜΗΧΑΝΙΚΩΝ ΚΑΙ ΜΗΧΑΝΙΚΩΝ ΥΠΟΛΟΓΙΣΤΩΝ (ΚΟΖΑΝΗ),,,,,,,,,,,,,,,,,,13730,13825,14236,14325,14285
1601,ΟΡΓΑΝΩΣΗΣ ΚΑΙ ΔΙΟΙΚΗΣΗΣ ΕΠΙΧΕΙΡΗΣΕΩΝ (ΣΕΡΡΕΣ),,,,,,,,,,,,,,,,,,7170,7700,7365,8475,8600
1602,ΟΙΚΟΝΟΜΙΚΩΝ ΕΠΙΣΤΗΜΩΝ (ΣΕΡΡΕΣ),,,,,,,,,,,,,,,,,,8010,8950,8763,9305,8545
1603,ΔΙΟΙΚΗΣΗΣ ΕΦΟΔΙΑΣΤΙΚΗΣ ΑΛΥΣΙΔΑΣ (ΚΑΤΕΡΙΝΗ),,,,,,,,,,,,,,,,,,5217,5575,7493,8590,9275
1604,ΛΟΓΙΣΤΙΚΗΣ ΚΑΙ ΧΡΗΜΑΤΟΟΙΚΟΝΟΜΙΚΗΣ (ΚΑΒΑΛΑ),,,,,,,,,,,,,,,,,,5725,5800,7414,8295,7775
1605,ΔΙΟΙΚΗΣΗΣ ΟΡΓΑΝΙΣΜΩΝ ΜΑΡΚΕΤΙΝΓΚ ΚΑΙ ΤΟΥΡΙΣΜΟΥ (ΘΕΣΣΑΛΟΝΙΚΗ),,,,,,,,,,,,,,,,,,9888,10750,10317,11610,11380
1606,ΛΟΓΙΣΤΙΚΗΣ ΚΑΙ ΠΛΗΡΟΦΟΡΙΑΚΩΝ ΣΥΣΤΗΜΑΤΩΝ (ΘΕΣΣΑΛΟΝΙΚΗ),,,,,,,,,,,,,,,,,,10244,11275,10879,11760,11440
1607,ΔΙΟΙΚΗΤΙΚΗΣ ΕΠΙΣΤΗΜΗΣ ΚΑΙ ΤΕΧΝΟΛΟΓΙΑΣ (ΚΑΒΑΛΑ),,,,,,,,,,,,,,,,,,4643,4750,7673,8430,8180
1609,ΒΙΒΛΙΟΘΗΚΟΝΟΜΙΑΣ ΑΡΧΕΙΟΝΟΜΙΑΣ ΚΑΙ ΣΥΣΤΗΜΑΤΩΝ ΠΛΗΡΟΦΟΡΗΣΗΣ (ΘΕΣΣΑΛΟΝΙΚΗ),,,,,,,,,,,,,,,,,,10137,8850,9468,9725,9575
1610,ΑΓΩΓΗΣ ΚΑΙ ΦΡΟΝΤΙΔΑΣ ΣΤΗΝ ΠΡΩΙΜΗ ΠΑΙΔΙΚΗ ΗΛΙΚΙΑ (ΘΕΣΣΑΛΟΝΙΚΗ),,,,,,,,,,,,,,,,,,12792,11700,11492,11375,11750
1613,ΕΠΙΣΤΗΜΩΝ ΔΙΑΤΡΟΦΗΣ ΚΑΙ ΔΙΑΙΤΟΛΟΓΙΑΣ (ΘΕΣΣΑΛΟΝΙΚΗ),,,,,,,,,,,,,,,,,,15241,13375,14889,14470,13540
1614,ΜΑΙΕΥΤΙΚΗΣ (ΘΕΣΣΑΛΟΝΙΚΗ),,,,,,,,,,,,,,,,,,13890,11050,12513,12583,11387
1615,ΒΙΟΪΑΤΡΙΚΩΝ ΕΠΙΣΤΗΜΩΝ (ΘΕΣΣΑΛΟΝΙΚΗ),,,,,,,,,,,,,,,,,,14505,13200,14445,14240,13720
1616,ΦΥΣΙΚΟΘΕΡΑΠΕΙΑΣ (ΘΕΣΣΑΛΟΝΙΚΗ),,,,,,,,,,,,,,,,,,15970,14550,15938,15620,15370
1617,ΝΟΣΗΛΕΥΤΙΚΗΣ (ΔΙΔΥΜΟΤΕΙΧΟ),,,,,,,,,,,,,,,,,,10622,8275,12554,0,11985
1618,ΝΟΣΗΛΕΥΤΙΚΗΣ (ΘΕΣΣΑΛΟΝΙΚΗ),,,,,,,,,,,,,,,,,,13679,11475,12782,12880,12250
1619,ΜΗΧΑΝΟΛΟΓΩΝ ΜΗΧΑΝΙΚΩΝ (ΣΕΡΡΕΣ),,,,,,,,,,,,,,,,,,9005,8800,9381,8920,9850
1620,ΜΗΧΑΝΙΚΩΝ ΤΟΠΟΓΡΑΦΙΑΣ ΚΑΙ ΓΕΩΠΛΗΡΟΦΟΡΙΚΗΣ (ΣΕΡΡΕΣ),,,,,,,,,,,,,,,,,,6593,4850,9472,10410,10220
1621,ΠΟΛΙΤΙΚΩΝ ΜΗΧΑΝΙΚΩΝ (ΣΕΡΡΕΣ),,,,,,,,,,,,,,,,,,7665,7600,9205,9440,10076
1622,ΜΗΧΑΝΙΚΩΝ ΠΛΗΡΟΦΟΡΙΚΗΣ ΥΠΟΛΟΓΙΣΤΩΝ ΚΑΙ ΤΗΛΕΠΙΚΟΙΝΩΝΙΩΝ (ΣΕΡΡΕΣ),,,,,,,,,,,,,,,,,,10002,11325,11915,11980,12470
1623,ΜΗΧΑΝΙΚΩΝ ΠΕΡΙΒΑΛΛΟΝΤΟΣ (ΘΕΣΣΑΛΟΝΙΚΗ),,,,,,,,,,,,,,,,,,7854,7400,9131,9015,9325
1624,ΜΗΧΑΝΙΚΩΝ ΠΑΡΑΓΩΓΗΣ ΚΑΙ ΔΙΟΙΚΗΣΗΣ (ΘΕΣΣΑΛΟΝΙΚΗ),,,,,,,,,,,,,,,,,,9905,10075,10817,10780,10980
1625,ΜΗΧΑΝΙΚΩΝ ΠΛΗΡΟΦΟΡΙΚΗΣ ΚΑΙ ΗΛΕΚΤΡΟΝΙΚΩΝ ΣΥΣΤΗΜΑΤΩΝ (ΘΕΣΣΑΛΟΝΙΚΗ),,,,,,,,,,,,,,,,,,12806,13325,13996,13880,14445
1626,ΕΣΩΤΕΡΙΚΗΣ ΑΡΧΙΤΕΚΤΟΝΙΚΗΣ (ΣΕΡΡΕΣ),,,,,,,,,,,,,,,,,,5111,6850,10932,11340,12030
1627,ΔΗΜΙΟΥΡΓΙΚΟΥ ΣΧΕΔΙΑΣΜΟΥ ΚΑΙ ΕΝΔΥΣΗΣ (ΚΙΛΚΙΣ),,,,,,,,,,,,,,,,,,5305,3975,7366,8375,8350
1628,ΦΥΣΙΚΗΣ (ΚΑΒΑΛΑ),,,,,,,,,,,,,,,,,,8969,5800,9356,9280,9508
1629,ΧΗΜΕΙΑΣ (ΚΑΒΑΛΑ),,,,,,,,,,,,,,,,,,15854,13800,14989,14628,14070
1630,ΠΛΗΡΟΦΟΡΙΚΗΣ (ΚΑΒΑΛΑ),,,,,,,,,,,,,,,,,,9597,9725,10551,11143,11358
1632,ΔΑΣΟΛΟΓΙΑΣ ΚΑΙ ΦΥΣΙΚΟΥ ΠΕΡΙΒΑΛΛΟΝΤΟΣ (ΔΡΑΜΑ),,,,,,,,,,,,,,,,,,6923,2550,0,8980,8670
1633,ΑΓΡΟΤΙΚΗΣ ΒΙΟΤΕΧΝΟΛΟΓΙΑΣ ΚΑΙ ΟΙΝΟΛΟΓΙΑΣ (ΔΡΑΜΑ),,,,,,,,,,,,,,,,,,7794,4850,8976,9470,8980
1634,ΓΕΩΠΟΝΙΑΣ (ΘΕΣΣΑΛΟΝΙΚΗ) - ΔΙ.ΠΑ.Ε.,,,,,,,,,,,,,,,,,,11063,9275,10408,10775,10150
1635,ΕΠΙΣΤΗΜΗΣ ΚΑΙ ΤΕΧΝΟΛΟΓΙΑΣ ΤΡΟΦΙΜΩΝ (ΘΕΣΣΑΛΟΝΙΚΗ),,,,,,,,,,,,,,,,,,13230,11675,12581,12870,11925
1651,ΝΟΣΗΛΕΥΤΙΚΗΣ (ΗΡΑΚΛΕΙΟ),,,,,,,,,,,,,,,,,,11398,8500,9760,10325,11700
1652,ΚΟΙΝΩΝΙΚΗΣ ΕΡΓΑΣΙΑΣ (ΗΡΑΚΛΕΙΟ),,,,,,,,,,,,,,,,,,13920,14200,14592,12900,13850
1653,ΕΠΙΣΤΗΜΩΝ ΔΙΑΤΡΟΦΗΣ ΚΑΙ ΔΙΑΙΤΟΛΟΓΙΑΣ (ΣΗΤΕΙΑ),,,,,,,,,,,,,,,,,,11963,9175,9663,10290,10110
1654,ΛΟΓΙΣΤΙΚΗΣ ΚΑΙ ΧΡΗΜΑΤΟΟΙΚΟΝΟΜΙΚΗΣ (ΗΡΑΚΛΕΙΟ),,,,,,,,,,,,,,,,,,6257,6975,7566,8150,7710
1655,ΔΙΟΙΚΗΣΗΣ ΕΠΙΧΕΙΡΗΣΕΩΝ ΚΑΙ ΤΟΥΡΙΣΜΟΥ (ΗΡΑΚΛΕΙΟ),,,,,,,,,,,,,,,,,,7027,7650,8608,9088,8840
1656,ΔΙΟΙΚΗΤΙΚΗΣ ΕΠΙΣΤΗΜΗΣ ΚΑΙ ΤΕΧΝΟΛΟΓΙΑΣ (ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ),,,,,,,,,,,,,,,,,,4737,4600,7857,8350,8250
1657,ΓΕΩΠΟΝΙΑΣ (ΗΡΑΚΛΕΙΟ),,,,,,,,,,,,,,,,,,9360,7075,9140,9000,9130
1659,ΜΗΧΑΝΟΛΟΓΩΝ ΜΗΧΑΝΙΚΩΝ (ΗΡΑΚΛΕΙΟ),,,,,,,,,,,,,,,,,,9020,8750,9260,9315,9800
1660,ΗΛΕΚΤΡΟΛΟΓΩΝ ΜΗΧΑΝΙΚΩΝ ΚΑΙ ΜΗΧΑΝΙΚΩΝ ΥΠΟΛΟΓΙΣΤΩΝ (ΗΡΑΚΛΕΙΟ),,,,,,,,,,,,,,,,,,7617,7425,9194,9660,9860
1662,ΗΛΕΚΤΡΟΝΙΚΩΝ ΜΗΧΑΝΙΚΩΝ (ΧΑΝΙΑ),,,,,,,,,,,,,,,,,,6949,6375,8750,9172,9370
1664,ΜΟΥΣΙΚΗΣ ΤΕΧΝΟΛΟΓΙΑΣ ΚΑΙ ΑΚΟΥΣΤΙΚΗΣ (ΡΕΘΥΜΝΟ),,,,,,,,,,,,,,,,,,5182,4200,7498,8375,8350
